"Address","Latitude","Longitude"
"YAK",59.5032997131,-139.660003662
"MWA",37.75500107,-89.01110077
"IMT",45.8184013367,-88.1145019531
"\N",46.5339012145996,-87.5614013671875
"AET",66.5518035889,-152.621994019
"MGC",41.7033004761,-86.8211975098
"SWD",60.1268997192383,-149.419006347656
"GRM",47.8382987976,-90.3828964233
"AUW",44.9262008667,-89.6266021729
"MIE",40.2422981262207,-85.3958969116211
"LAF",40.4123001098633,-86.936897277832
"\N",38.8819007873535,-83.882698059082
"VGT",36.21070098877,-115.19400024414
"ENW",42.59569931,-87.92780304
"MTJ",38.5097999573,-107.893997192
"RIW",43.064201355,-108.459999084
"PDT",45.695098877,-118.841003418
"OSH",43.9844017028809,-88.556999206543
"EAT",47.3988990784,-120.207000732
"\N",32.76919937,-97.4414978
"GYY",41.6162986755371,-87.4128036499023
"BRD",46.39830017,-94.13809967
"LWB",37.8582992554,-80.3994979858
"PGV",35.6352005,-77.38529968
"CYF",60.1492004395,-164.285995483
"OXR",34.200801849365,-119.20700073242
"SCH",42.852500915527,-73.928901672363
"UST",29.959199905396,-81.339797973633
"STS",38.50899887,-122.8130035
"ISM",28.2898006439,-81.4371032715
"LCQ",30.1819992065,-82.5768966675
"\N",29.06699944,-81.28379822
"\N",29.904057,-81.68515
"LGU",41.7911987305,-111.851997375
"BMC",41.5523986816,-112.06199646
"MLD",42.1665992736816,-112.296997070312
"ASE",39.22320175,-106.8690033
"ERV",29.9766998291,-99.0857009888
"GED",38.68920135,-75.35890198
"GBN",38.3442993164,-98.8591995239
"HYS",38.84220123,-99.27320099
"SUS",38.662101745605,-90.652000427246
"LYU",47.82450104,-91.83070374
"GPZ",47.21110153,-93.50980377
"TVF",48.06570053,-96.18499756
"EGV",45.9323005676,-89.2683029175
"ARV",45.92789841,-89.73090363
"IKV",41.6913986206055,-93.5663986206055
"NGP",27.69260025,-97.29109955
"AVX",33.4049,-118.416
"MHV",35.05939865,-118.1520004
"HUT",38.0654983521,-97.8606033325
"STJ",39.771900177002,-94.909698486328
"VOK",43.938999176025,-90.253402709961
"GUC",38.53390121,-106.9329987
"TOA",33.803398132324,-118.33999633789
"MBL",44.2723999,-86.24690247
"PGD",26.92020035,-81.9905014
"WFK",47.2854995728,-68.3127975464
"JHW",42.15340042,-79.25800323
"SME",37.0533981323,-84.6158981323
"SHD",38.2638015747,-78.8964004517
"DVL",48.11420059,-98.90879822
"DIK",46.7974014282,-102.802001953
"SDY",47.70690155,-104.1930008
"CDR",42.837600708,-103.095001221
"AIA",42.0531997681,-102.804000854
"MCK",40.20629883,-100.5920029
"MTH",24.72610092,-81.05139923
"GDV",47.13869858,-104.8069992
"OLF",48.0945014954,-105.574996948
"WYS",44.68840027,-111.1179962
"ALS",37.434898,-105.866997
"CNY",38.75500107,-109.7549973
"ELY",39.29970169,-114.8420029
"VEL",40.4408989,-109.5100021
"SRR",33.462799072266,-105.53500366211
"SOW",34.265499115,-110.005996704
"MYL",44.88970184,-116.1009979
"SMN",45.1237983704,-113.880996704
"MMH",37.62409973,-118.8379974
"FRD",48.5219993591,-123.024002075
"ESD",48.7081985474,-122.910003662
"AST",46.158000946,-123.878997803
"ONP",44.5803985595703,-124.057998657227
"EMK",62.78609848,-164.4909973
"UNK",63.88840103,-160.798996
"UUK",70.3308029175,-149.598007202
"SHX",62.6922988892,-159.569000244
"NUI",70.2099990845,-151.005996704
"EEK",60.21367264,-162.0438843
"KUK",60.87440109,-162.5240021
"KWT",60.7902984619,-161.444000244
"KWK",59.876499,-163.169005
"MLL",61.8642997742,-162.026000977
"RSH",61.7788848877,-161.319458008
"KGK",59.726600647,-157.259002686
"KMO",58.9902000427,-159.050003052
"CIK",66.6449966431,-143.740005493
"EAA",64.77639771,-141.151001
"HUS",66.04109955,-154.2630005
"HSL",65.69789886,-156.3509979
"NUL",64.7293014526367,-158.074005126953
"VEE",67.0086975098,-146.365997314
"WBQ",66.362197876,-147.406997681
"CEM",65.57379913,-144.7830048
"SHG",66.88809967041,-157.16200256348
"IYK",35.65879822,-117.8300018
"VIS",36.3186988831,-119.392997742
"MCE",37.28469849,-120.5139999
"\N",33.4225006104,-112.375999451
"AGN",57.503601,-134.585007
"ELV",58.1952018738,-136.347000122
"FNR",58.2543983459,-134.897994995
"HNH",58.0961,-135.410111
"AFE",56.9613990784,-133.910003662
"MTM",55.1310005187988,-131.578002929688
"HYG",55.206298828125,-132.828002929688
"EGX",58.1855010986,-157.375
"KPV",55.905998,-159.162993
"PIP",57.5803985596,-157.572006226
"WSN",58.7033996582,-157.007995605
"AKK",56.9387016296,-154.182998657
"KYK",57.5671005249,-154.449996948
"KLN",57.5350990295,-153.977996826
"ABL",67.106300354,-157.856994629
"BKC",65.9815979004,-161.149002075
"IAN",66.9759979248,-160.43699646
"OBU",66.9123001099,-156.897003174
"ORV",66.81790161,-161.0189972
"WLK",66.60009766,-159.9859924
"KTS",65.3312988281,-166.466003418
"ELI",64.61470032,-162.2720032
"GLV",64.5504989624,-163.007003784
"TLA",65.2404022217,-166.339004517
"WAA",65.622593,-168.095
"WMO",64.689201355,-163.412994385
"KKA",64.9394989014,-161.154006958
"SMK",63.49010086,-162.1100006
"SKK",64.37110138,-161.223999
"TNC",65.56310272,-167.9219971
"AKB",52.22029877,-174.2059937
"CYT",60.0820007324,-142.492996216
"AUK",62.6800422668,-164.659927368
"KPN",59.9329986572,-164.031005859
"KFP",54.8474006652832,-163.410003662109
"NLG",56.007499694824,-161.16000366211
"PML",56.0060005188,-160.561004639
"KLW",55.5792007446,-133.076004028
"KWN",59.75510025,-161.8450012
"KOT",63.0306015015,-163.533004761
"KYU",64.8760986328,-157.727005005
"SCM",61.8452987671,-165.570999146
"NNL",59.980201721191,-154.8390045166
"KKH",59.9608001709,-162.880996704
"NIB",63.0186004638672,-154.358001708984
"AKI",60.9029006958,-161.231002808
"AIN",70.6380004883,-159.994995117
"NCN",60.0773010254,-147.992004395
"TKJ",63.32949829,-142.9539948
"IRC",65.830498,-144.076008
"SLQ",61.7005004883,-157.166000366
"HKB",63.8661994934082,-148.968994140625
"AQC",55.5546989440918,-133.102005004883
"MHM",63.8860015869141,-152.302001953125
"MLY",64.9975967407,-150.643997192
"MRB",39.40190125,-77.98459625
"RKH",34.9878006,-81.05719757
"AGC",40.3544006347656,-79.9301986694336
"\N",30.2187004089,-81.876701355
"FTY",33.7790985107,-84.5214004517
"OSU",40.0797996521,-83.072998046875
"ADS",32.9686012268,-96.8364028931
"DTS",30.40010071,-86.47149658
"ISO",35.331401825,-77.6088027954
"FFA",36.0181999207,-75.6713027954
"PVU",40.219200134277,-111.72299957275
"SBS",40.5163002,-106.8659973
"DTA",39.3805999756,-112.508003235
"RIF",38.736400604248,-112.098999023438
"PUC",39.61389923,-110.7509995
"LAM",35.8797988892,-106.268997192
"HII",34.571098,-114.358002
"INW",35.021900177,-110.722999573
"DGL",31.3425998688,-109.505996704
"BOW",27.9433994293,-81.7834014893
"LVK",37.6934013367,-121.819999695
"RMY",37.5108985901,-120.040000916
"TRM",33.62670135498,-116.16000366211
"SMO",34.0158004761,-118.450996399
"UDD",33.748401641846,-116.27500152588
"ZSY",33.622898101807,-111.91100311279
"OLM",46.9693985,-122.9029999
"DWA",38.57910156,-121.8570023
"RIL",39.52629852,-107.7269974
"SAA",41.4449005126953,-106.823997497559
"PDK",33.8755989075,-84.3020019531
"BMG",39.1459999084473,-86.61669921875
"SUA",27.18169975,-80.22109985
"MMU",40.7994003295898,-74.4149017333984
"APC",38.2132,-122.280998
"SDM",32.572299957275,-116.98000335693
"VNC",27.071599960327,-82.440299987793
"PHK",26.78499985,-80.69339752
"ECP",30.357106,-85.795414
"SBD",34.0954017639,-117.23500061
"SQL",37.511901855469,-122.25
"RWI",35.8563003540039,-77.8918991088867
"\N",60.7771987915039,-148.72200012207
"SXQ",60.475700378418,-151.033996582031
"SEE",32.826198577881,-116.97200012207
"\N",33.02270126,-118.5879974
"TKF",39.3199996948,-120.13999939
"RYY",34.01319885,-84.59860229
"4U9",44.7356987,-112.720001221
"LVM",45.6994018555,-110.447998047
"6S0",45.8064002990723,-109.981002807617
"BIV",42.742900848389,-86.107398986816
"\N",37.0167007446,-110.200996399
"LAL",27.988899231,-82.0186004639
"IDL",33.485699,-90.678902
"RBK",33.5741996765,-117.127998352
"PCW",41.516300201416,-82.8686981201172
"MGY",39.5890007019,-84.224899292
"RID",39.7571983337402,-84.8427963256836
"FDY",41.0135002136,-83.6687011719
"SPF",44.48030090332,-103.78299713135
"OLV",34.9786987305,-89.7869033813
"BJC",39.90879822,-105.1169968
"SLE",44.90950012,-123.0029984
"UTM",34.680999755859,-90.346702575684
"MWC",43.1104011535645,-88.0344009399414
"JVL",42.620300293,-89.0416030884
"GKY",32.6638984680176,-97.0942993164062
"LZU",33.97809982,-83.96240234
"BWG",36.9645004272,-86.4197006226
"RVS",36.039600372314,-95.984596252441
"BCE",37.706401825,-112.144996643
"\N",36.0485000610352,-79.4748992919922
"JCI",38.8308982849,-94.890296936
"ESN",38.8041992188,-76.0690002441
"MYV",39.09780121,-121.5699997
"DUC",34.47090149,-97.9598999
"UVA",29.2112998962,-99.743598938
"LOT",41.6072998,-88.09619904
"CCR",37.9897003174,-122.056999207
"OCA",25.325399398804,-80.274803161621
"\N",39.2109985352,-82.2313995361
"SGH",39.840301513672,-83.840202331543
"TOP",39.068698883057,-95.622497558594
"\N",29.2294006347656,-99.8238983154297
"\N",37.610022,-86.507262
"\N",36.0089988708,-86.5201034546
"\N",35.205101013184,-85.898101806641
"TKI",33.17789841,-96.59049988
"PWK",42.114222,-87.901494
"KLS",46.1180000305,-122.898002625
"ILN",39.427898407,-83.792098999
"AVW",32.4095993042,-111.218002319
"CGZ",32.954899,-111.766998
"\N",33.1119003295898,-112.268997192383
"BXK",33.42039871,-112.685997
"E63",32.95809937,-112.6780014
"MMI",35.39730072,-84.56259918
"STK",40.61529922,-103.2649994
"RWL",41.80559921,-107.1999969
"CDW",40.8751983643,-74.2814025879
"AIZ",38.0960006714,-92.5494995117
"TVI",30.901599884033,-83.881301879883
"HSH",35.9728012085,-115.134002686
"TMA",31.4290008545,-83.4885025024
"DVT",33.6883010864,-112.083000183
"\N",40.7288017273,-73.4133987427
"HDO",29.35950088501,-99.176696777344
"MCL",63.7326011658,-148.910995483
"LHD",61.1800003051758,-149.97200012207
"PPC",66.814102172852,-150.64399719238
"HLG",40.1749992371,-80.6463012695
"FZG",31.6837005615234,-83.2705001831055
"RKP",28.0867996216,-97.0446014404
"CKF",31.98880005,-83.77390289
"OMN",29.3006000518799,-81.1136016845703
"TTD",45.54940032959,-122.40100097656
"HIO",45.540401,-122.949997
"\N",40.7126007080078,-73.9996032714844
"\N",44.09479904,-121.2009964
"\N",43.236499786377,-120.666000366211
"\N",43.5918998718,-118.955001831
"\N",44.286998748779,-120.90399932861
"\N",40.1506996155,-122.251998901
"\N",38.143600463867,-122.55599975586
"\N",42.1610984802,-120.399002075
"\N",45.4182014465,-123.814002991
"\N",44.020500183105,-117.01399993896
"\N",45.6184997559,-121.166999817
"GAI",39.1683006287,-77.1660003662
"CVX",45.3047981262207,-85.2748031616211
"XFL",29.4673996,-81.20629883
"MVL",44.5345993042,-72.6139984131
"RBD",32.6809005737,-96.8682022095
"WST",41.3496017456,-71.8033981323
"BID",41.1680984497,-71.577796936
"NME",60.471000671387,-164.70100402832
"OOK",60.54140091,-165.0870056
"BGE",30.9715004,-84.63739777
"SPZ",39.4029998779297,-119.250999450684
"WHP",34.2593002319,-118.413002014
"MAE",36.9886016846,-120.111999512
"AAF",29.72750092,-85.02749634
"DQH",31.4766998291016,-82.8604965209961
"FRP",27.49510002,-80.36830139
"TAN",41.8744010925293,-71.0166015625
"PYM",41.9090003967285,-70.7287979125977
"OQU",41.597099304199,-71.412101745605
"OWD",42.1904983521,-71.1728973389
"BAF",42.157799,-72.715599
"IJD",41.7439994812012,-72.1802978515625
"MGJ",41.50999832,-74.26460266
"CXY",40.2170982361,-76.8515014648
"GHG",42.0983009338379,-70.6722030639648
"DXR",41.3714981079,-73.4822006226
"ASH",42.7817001343,-71.5148010254
"LWM",42.7172012329,-71.1233978271
"OXC",41.47859954834,-73.135200500488
"FIT",42.5541000366211,-71.7590026855469
"\N",33.7565002441,-84.8846969604
"VPC",34.1231002807617,-84.8487014770508
"PYP",34.089977,-85.610069
"RMG",34.3506011963,-85.1579971313
"GAD",33.972599,-86.088996
"DKX",35.9639015197754,-83.8739013671875
"WDR",33.98289871,-83.66739655
"JYL",32.6453018188477,-81.5970993041992
"DNN",34.72290039,-84.87020111
"CTJ",33.6310005187988,-85.1520004272461
"LGC",33.0088996887,-85.0726013184
"MLJ",33.15420151,-83.24069977
"PIM",32.8406982422,-84.8824005127
"FFC",33.3572998046875,-84.5718002319336
"GVL",34.27259827,-83.8302002
"PHD",40.470901489258,-81.419700622559
"UDG",34.44940186,-79.89009857
"HHH",32.2243995667,-80.6975021362
"DNL",33.4664993286,-82.0393981934
"MRN",35.8202018737793,-81.6113967895508
"PBX",37.5617981,-82.56639862
"\N",33.3656997680664,-84.1651992797852
"TOC",34.59379959,-83.29579926
"AFW",32.9875984192,-97.3188018799
"57C",42.7971992492676,-88.3725967407227
"LWC",39.01119995,-95.21659851
"EGT",37.323600769043,-97.388298034668
"PMP",26.247100830078,-80.111099243164
"EET",33.17699814,-86.78279877
"\N",33.8180999755859,-111.898002624512
"UMP",39.93519974,-86.04499817
"LOZ",37.0821990967,-84.0848999023
"FBG",35.13180161,-78.93669891
"RAC",42.7606010437,-87.8152008057
"REI",34.0853004455566,-117.146003723145
"RIR",33.9897003173828,-117.411003112793
"TIW",47.26789856,-122.5780029
"JKA",30.29050064,-87.67179871
"HZL",40.9868011475,-75.9949035645
"CBE",39.615398407,-78.7609024048
"\N",24.6487998962402,-81.5798034667969
"LNR",43.2117004395,-90.181602478
"\N",45.7089996337891,-90.4024963378906
"\N",42.6148986816406,-89.5904006958008
"JOT",41.51779938,-88.17549896
"VYS",41.351898,-89.153099
"JXN",42.2597999573,-84.4593963623
"\N",39.95920181,-79.65709686
"\N",40.08530045,-78.5121994
"BBX",40.1375007629,-75.2650985718
"OBE",27.2628002167,-80.8498001099
"SEF",27.45639992,-81.3423996
"AVO",27.59119987,-81.52780151
"GIF",28.06290054,-81.75330353
"ZPH",28.2282009125,-82.1558990479
"OCF",29.17259979,-82.22419739
"JES",31.55400085,-81.88249969
"52A",33.6120986938,-83.4604034424
"CCO",33.3115997314453,-84.7697982788086
"HQU",33.52970123,-82.51650238
"AIK",33.6493988037,-81.6849975586
"CDN",34.2835998535,-80.5649032593
"LBT",34.6099014282,-79.0594024658
"SOP",35.23740005,-79.3911972
"RCZ",34.8913,-79.759598
"DLL",43.52270126,-89.77020264
"SVH",35.765300750732,-80.953903198242
"BUU",42.6907005310059,-88.3046035766602
"LHV",41.13560104,-77.42230225
"\N",40.80160141,-80.16069794
"LPR",41.34429932,-82.17759705
"BKL",41.5175018310547,-81.6832962036133
"DKK",42.49330139,-79.27200317
"VAY",39.9429016113,-74.845703125
"LDJ",40.617401123,-74.2445983887
"ANQ",41.639702,-85.083504
"\N",41.2747001647949,-85.8401031494141
"VNW",40.8647003173828,-84.6093978881836
"\N",42.2512016296387,-84.9554977416992
"GVQ",43.03170013,-78.16760254
"CLW",27.9766998291,-82.7586975098
"CGX",41.8587989807129,-87.6079025268555
"JZP",34.4533996582031,-84.4573974609375
"CRE",33.8116989136,-78.7238998413
"IGQ",41.5349006652832,-87.5295028686523
"RNM",33.0391998291016,-116.915000915527
"OEB",41.9333992,-85.05259705
"WBW",41.2971992493,-75.8511962891
"LNN",41.6839981079,-81.3897018433
"FFT",38.18249893,-84.90470123
"LEW",44.048500061,-70.2835006714
"\N",43.97499847,-90.48349762
"MRK",25.9950008392,-81.6725006104
"DRM",46.0093002319,-83.7438964844
"GDW",43.9706001282,-84.4749984741
"LWA",42.3512001037598,-86.2556991577148
"MFI",44.6369018555,-90.1893005371
"ISW",44.3602981567,-89.8389968872
"CWI",41.8311004639,-90.3291015625
"BVY",42.5842018127,-70.9164962769
"POF",36.773899078369,-90.324897766113
"\N",40.6259994506836,-74.6701965332031
"EPM",44.910099029541,-67.0127029418945
"EOK",40.4598999023,-91.4284973145
"STP",44.9345016479492,-93.0599975585938
"\N",43.1389007568359,-88.472297668457
"\N",39.3638000488,-84.5220031738
"FLD",43.7711982727,-88.4884033203
"PCZ",44.33330154,-89.01979828
"STE",44.5452003479,-89.530296325684
"ERY",46.3111991882324,-85.4572982788086
"GQQ",40.7533988953,-82.7238006592
"CKV",36.6218986511,-87.4150009155
"LPC",34.665599823,-120.468002319
"CTH",39.97900009,-75.8655014
"LKP",44.2644996643,-73.9618988037
"AOH",40.706902,-84.026703
"SSI",31.15180016,-81.39129639
"BFP",40.7724990845,-80.3914031982
"GGE",33.3116989136,-79.3196029663
"HDI",35.220100402832,-84.8323974609375
"RNT",47.4930992126,-122.216003418
"POC",34.091598510742,-117.78199768066
"CTY",29.6354999542,-83.1047973633
"CEU",34.6719017,-82.8864975
"BEC",37.6944999695,-97.2149963379
"\N",34.45539856,-84.93920135
"\N",34.49990082,-83.55670166
"GTU",30.6788005828857,-97.6793975830078
"\N",41.9715004,-73.86289978
"SNY",41.10129929,-102.9850006
"\N",21.3074,-158.070009
"ECA",44.312801,-83.422302
"\N",34.8614006,-86.55750275
"JYO",39.0779991149902,-77.557502746582
"\N",45.14500046,-93.21140289
"SDC",43.23469925,-77.1210022
"WBU",40.0393981934,-105.225997925
"PAO",37.461101532,-122.114997864
"FFZ",33.4608001709,-111.727996826
"P08",32.9359016418457,-111.427001953125
"P52",34.7299995422,-112.035003662
"A39",32.9908056,-111.9185278
"E25",33.96889877,-112.7990036
"PTK",42.665500640869,-83.420097351074
"EEN",42.8983993530273,-72.2707977294922
"\N",48.4211006164551,-106.52799987793
"IOW",41.6391983032,-91.5465011597
"MWM",43.9133987426758,-95.1093978881836
"\N",44.6617012023926,-119.652000427246
"ANP",38.942902,-76.568398
"PEQ",31.382400512695,-103.51100158691
"HBG",31.26479912,-89.25279999
"YKN",42.916698455811,-97.385902404785
"HWD",37.659198761,-122.122001648
"ARB",42.2229995728,-83.7455978394
"4A7",33.389099,-84.332397
"\N",-17.9136009216309,-64.5177993774414
"IMM",26.43320084,-81.40100098
"\N",35.6077003479004,-121.110000610352
"PTB",37.183799743652,-77.507400512695
"SBM",43.76959991,-87.85140228
"MZJ",32.5106010437,-111.32800293
"GEU",33.5269012451172,-112.294998168945
"SAD",32.85480118,-109.6350021
"SIK",36.898899078369,-89.561798095703
"GFL",43.3412017822,-73.6102981567
"5B2",43.05130005,-73.86119843
"CGC",28.8673000335693,-82.5712966918945
"MTN",39.32569885,-76.4138031
"LHM",38.9091987609863,-121.350997924805
"FZI",41.19079971,-83.39450073
"IZG",43.9911003113,-70.9478988647
"\N",26.8544998168945,-82.2511978149414
"NEW",30.042400360107,-90.028297424316
"COE",47.77429962,-116.8199997
"BMT",30.0706996918,-94.2157974243
"DNV",40.19919968,-87.59590149
"TIX",28.514799118042,-80.799201965332
"AAP",29.7224998474,-95.5883026123
"FCM",44.8272018433,-93.4570999146
"OJC",38.84759903,-94.73760223
"OQN",39.9901008605957,-75.581901550293
"MNZ",38.72140121,-77.51540375
"\N",29.1086006165,-95.462097168
"2H0",39.4104003906,-88.8453979492
"\N",47.1957015991211,-122.022003173828
"FDW",34.3154983520508,-81.1088027954102
"DAW",43.2840995788574,-70.9292984008789
"EWK",38.0582008362,-97.2744979858
"TZR",46.3931007385254,17.9174995422363
"FBR",41.3918991089,-110.406997681
"S40",46.21340179,-119.7910004
"CLS",46.6769981384,-122.983001709
"M94",46.6874008178711,-119.920997619629
"EVW",41.27479935,-111.0350037
"K83",39.9042015075684,-95.7794036865234
"LRO",32.89780045,-79.78289795
"\N",32.1108017,-84.18890381
"EUF",31.9512996674,-85.1288986206
"6J4",33.9267997741699,-81.7946014404297
"MEO",35.91899872,-75.69550323
"AUO",32.61510086,-85.43399811
"CZG",42.078499,-76.096296
"EKY",33.31290054,-86.92590332
"A50",38.8744010925293,-104.410003662109
"MIC",45.0620002746582,-93.3538970947266
"23M",32.0848999023,-88.738899231
"DBN",32.56439972,-82.98529816
"CVO",44.49720001,-123.2900009
"\N",-35.9605560302734,-71.7933349609375
"\N",10.0666666030884,-84.8833312988281
"CWT",-33.8446998596191,148.649002075195
"OGD",41.195899963379,-112.0120010376
"RKR",35.021598815918,-94.6212997436523
"AKO",40.1755981445,-103.222000122
"SHN",47.233600616455,-123.14800262451
"WNA",60.690299987793,-161.97900390625
"PKA",60.70289993,-161.7779999
"\N",63.303333,-143.001111
"2A5",35.9118003845215,-79.6175994873047
"DYL",40.3330001831,-75.1222991943
"OCW",35.570499420166,-77.049797058105
"7W6",35.5624008178711,-75.9552001953125
"\N",36.161201477051,-97.08570098877
"\N",35.668098449707,-95.948699951172
"\N",35.9499015808,-96.7731018066
"\N",35.3398017883,-99.2005004883
"\N",37.168598175,-97.0375976562
"\N",35.53419876,-97.64710236
"\N",32.5401992798,-93.7450027466
"\N",32.215301513672,-98.177696228027
"\N",36.3856010437012,-97.2771987915039
"\N",31.6658992767334,-98.1485977172852
"\N",34.8042984009,-96.6713027954
"\N",32.7470016479492,-96.530403137207
"\N",33.2006988525,-97.1979980469
"\N",30.3974931,-97.5663935
"\N",30.4986000061035,-97.9694976806641
"\N",30.21899986,-96.3742981
"\N",30.3575000762939,-97.994499206543
"\N",30.9057006836,-101.891998291
"\N",29.8127002716064,-98.4253005981445
"UKF",36.2228012085,-81.0982971191
"JZI",32.7009010314941,-80.0028991699219
"DAN",36.5728988647461,-79.3360977172852
"0V4",37.1417007446,-79.0164031982
"CQW",34.71289825,-79.95700073
"\N",27.51490020752,-81.880500793457
"HYW",33.82849884,-79.12220001
"HBI",35.65449905,-79.8946991
"\N",34.7178993225098,-78.0036010742188
"EMV",36.6869010925293,-77.4828033447266
"EMT",34.086101532,-118.035003662
"I16",37.600399017334,-81.5593032836914
"SSF",29.336999893188,-98.471099853516
"JSV",35.4382019,-94.80280304
"JAS",30.88570023,-94.03489685
"87K",37.8567008972168,-93.9990997314453
"MRF",30.371099,-104.017997
"E38",30.3841991425,-103.683998108
"CCB",34.1115989685,-117.68800354
"IOB",38.05810165,-83.979599
"EKI",41.7193984985,-86.0031967163
"C03",41.4462013244629,-85.9347991943359
"CUB",33.970500946,-80.9952011108
"GMJ",36.60680008,-94.73860168
"MPR",38.35240173,-97.69129944
"GYH",34.7583007812,-82.3764038086
"PXE",32.5106010437012,-83.7673034667969
"HVS",34.4030990601,-80.1192016602
"IGX",35.935001,-79.065902
"SUT",33.9292984,-78.07499695
"FCI",37.40650177,-77.52500153
"HNZ",36.36159897,-78.52919769
"LEE",28.82309914,-81.80870056
"CNO",33.97470093,-117.637001
"UYF",39.93270111,-83.46199799
"PRB",35.67290115,-120.6269989
"HAF",37.5134010315,-122.500999451
"WJF",34.74110031,-118.2190018
"TDF",36.28490067,-78.98419952
"ASN",33.5699005127,-86.0509033203
"GMU",34.8479003906,-82.3499984741
"MKT",44.22159958,-93.91870117
"TOI",31.860399246216,-86.012100219727
"SCD",33.1717987060547,-86.3054962158203
"EDN",31.29969978,-85.89990234
"\N",32.1422004699707,-111.175003051758
"ALX",32.9146995544,-85.9629974365
"\N",41.5087013244629,-72.8294982910156
"\N",38.970100402832,-75.8663024902344
"UWL",39.87590027,-85.32649994
"TQK",38.4743003845215,-100.88500213623
"HDE",40.452099,-99.336502
"PTT",37.70159912,-98.74690247
"AHQ",41.2412986755,-96.59400177
"LXN",40.7910003662,-99.7772979736
"19S",37.49140167,-100.8300018
"CBF",41.2592010498,-95.760597229
"OKK",40.528198242188,-86.05899810791
"2K7",37.4353981018066,-95.6461029052734
"\N",61.7956008911133,-148.354995727539
"EHA",37.000702,-101.879997
"FTG",39.7853012084961,-104.542999267578
"GBG",40.9379997253,-90.431098938
"GUY",36.6851005554,-101.508003235
"MEJ",37.2769012451172,-100.356002807617
"\N",36.5917015075684,-93.6669006347656
"ULS",37.60400009,-101.3740005
"\N",39.2799987792969,-103.067001342773
"IDP",37.1584014893,-95.7783966064
"3AU",37.6716003417969,-97.0779037475586
"LQR",38.20859909,-99.08599854
"LZZ",31.1061992645264,-98.1958999633789
"BYY",28.9733009338,-95.8635025024
"PRX",33.636600494385,-95.450798034668
"CFV",37.09400177,-95.5718994141
"\N",33.9357986450195,-81.4297027587891
"GXY",40.4374008179,-104.633003235
"\N",35.20069885,-90.05400085
"OEL",52.9347000122,36.0022010803
"FET",41.44910049,-96.52020264
"LGD",45.2901992798,-118.007003784
"MPO",41.13750076,-75.37889862
"UKT",40.435199737549,-75.381896972656
"BNG",33.9230995178,-116.850997925
"OFK",41.985500335693,-97.435096740723
"AWO",48.16070175,-122.1589966
"TPF",27.915599822998,-82.44930267334
"MTP",41.0764999389648,-71.9207992553711
"VPZ",41.45399857,-87.00710297
"LDM",43.96250153,-86.40789795
"RHV",37.332901001,-121.819000244
"\N",34.2136993408203,-119.09400177002
"WVI",36.9356994629,-121.790000916
"JGG",37.239200592041,-76.7161026000977
"MRT",40.2247009277344,-83.3516006469727
"ALN",38.8903007507,-90.0459976196
"AXN",45.8662986755,-95.3946990967
"CLU",39.2619018555,-85.8963012695
"BBD",31.1793003082,-99.3238983154
"BIH",37.3731002808,-118.363998413
"BKE",44.8372993469,-117.808998108
"BPI",42.58509827,-110.1110001
"WMH",36.3689002991,-92.4704971313
"BTL",42.3073005676,-85.2515029907
"BYI",42.5425987244,-113.772003174
"CCY",43.0726013184,-92.6108016968
"CNU",37.668800354,-95.4850997925
"CRG",30.3362998962,-81.5143966675
"CSV",35.9513015747,-85.0849990845
"DAA",38.7150001526,-77.1809997559
"DAG",34.85369873,-116.7870026
"DMN",32.262298584,-107.721000671
"DRA",36.6194,-116.032997
"EED",34.7663002014,-114.623001099
"EGI",30.65040016,-86.52290344
"EKA",40.8033981323,-124.112998962
"HYI",29.8927001953125,-97.8629989624023
"HYR",46.0251998901,-91.4442977905
"JCT",30.5112991333,-99.7634963989
"LLQ",33.6385994,-91.75099945
"LOL",40.0663986206,-118.565002441
"MBG",45.54650116,-100.4079971
"MCB",31.17849922,-90.47190094
"MDH",37.7780990600586,-89.2519989013672
"MMT",33.92079926,-80.80130005
"NHZ",43.89220047,-69.93859863
"NRB",30.39109993,-81.42469788
"OGB",33.456798553467,-80.859497070312
"OLU",41.44800186,-97.34259796
"OTM",41.10660172,-92.44789886
"OZR",31.27569962,-85.71340179
"PWY",42.79550171,-109.8069992
"POU",41.6265983581543,-73.8842010498047
"RNH",45.14830017,-92.5381012
"RSL",38.872100830078,-98.811798095703
"RWF",44.54719925,-95.08229828
"SNS",36.662799835205,-121.60600280762
"SOA",30.585699081421,-100.6490020752
"SUZ",34.59059906,-92.47940063
"TPH",38.06019974,-117.086998
"UAO",45.2471008300781,-122.769996643066
"UKI",39.125999450684,-123.20099639893
"UOX",34.384300231934,-89.536796569824
"HTV",30.7469005585,-95.5871963501
"VTN",42.85779953,-100.5479965
"WMC",40.8965988159,-117.805999756
"WWR",36.438,-99.5226667
"XMR",28.4675998688,-80.5665969849
"\N",37.2350006103516,-115.810997009277
"ZZV",39.9444007874,-81.8920974731
"ENN",64.5473022460938,-149.074005126953
"WWA",61.5717010498,-149.539993286
